f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.35339102,0.844861,-7.535796e-07,0.41477385,0.65012455,-0.020172676,0.42817178,0.43096992,-0.016852206,0.41621828,0.2961454,-0.009222334,0.41588852,0.18614233,0.012620557,0.32056195,0.321951,-0.012916795,0.35090947,0.23540801,-0.045492254,0.3794194,0.38784277,-0.054562304,0.3488044,0.40665096,-0.061953545,0.24655753,0.39828897,-0.01799079,0.30068427,0.31495947,-0.060287938,0.3461333,0.46939558,-0.07454793,0.31100526,0.47100586,-0.08174459,0.20632789,0.49597707,-0.02579396,0.24444893,0.41884446,-0.065454155,0.30266875,0.53838897,-0.048511654,0.26898956,0.55314016,-0.03430935,0.17495978,0.58709204,-0.035024434,0.20887265,0.54544795,-0.057950284,0.26308268,0.6052026,-0.040094864,0.24006875,0.6181263,-0.02377076,0
0.35156456,0.84634584,-7.6452693e-07,0.41493934,0.648308,-0.0195105,0.4289545,0.42916226,-0.014742733,0.41591567,0.29429355,-0.00517182,0.41534793,0.18428925,0.018832408,0.3193882,0.32285357,-0.013005358,0.35021538,0.2343142,-0.044942167,0.37925842,0.3871935,-0.05397549,0.3493033,0.4069027,-0.061469477,0.24557146,0.40040755,-0.017935326,0.30001038,0.3130136,-0.060169242,0.34586844,0.46697393,-0.075645,0.31109574,0.47114444,-0.08399309,0.20601961,0.49774265,-0.025174316,0.24491131,0.41699886,-0.064240195,0.30340558,0.5369226,-0.047411468,0.26945278,0.5546191,-0.03359511,0.1753037,0.58839047,-0.03375113,0.20872746,0.5429267,-0.05593381,0.26410934,0.6030227,-0.03733801,0.24102253,0.6182579,-0.020709762,0
0.35149607,0.84578735,-7.519212e-07,0.4143209,0.6467441,-0.019463561,0.42775226,0.43027097,-0.014659735,0.4158033,0.29424852,-0.005235971,0.41630504,0.1837256,0.018687986,0.31998107,0.32181817,-0.011877328,0.34965023,0.23369831,-0.04321159,0.37884733,0.3849789,-0.051554274,0.3487696,0.4045096,-0.058610614,0.24607861,0.39900962,-0.016831335,0.29906008,0.31213814,-0.058990277,0.3451887,0.46561792,-0.07441097,0.31016725,0.46942845,-0.082702816,0.20651047,0.4966581,-0.02413707,0.24417135,0.41642225,-0.06344597,0.3029344,0.53578454,-0.046681765,0.2686833,0.5531355,-0.032822035,0.17566785,0.58829284,-0.032771446,0.20876132,0.5432701,-0.055405412,0.2641587,0.60213304,-0.03709712,0.24085674,0.6167605,-0.020590136,0
0.3507389,0.8474729,-7.47113e-07,0.41401672,0.6477251,-0.019634869,0.42756718,0.4310985,-0.015187566,0.4163782,0.29369283,-0.0061854934,0.41715106,0.18224695,0.017309261,0.31863678,0.32121623,-0.010582297,0.3500772,0.23325396,-0.041903947,0.37821648,0.38475707,-0.050738696,0.34716874,0.40384245,-0.05811324,0.24486256,0.3995658,-0.015314292,0.2992161,0.3110785,-0.058284163,0.3450071,0.46471852,-0.07456799,0.30966106,0.4691032,-0.08303193,0.20573881,0.4977606,-0.022356488,0.24400109,0.41591564,-0.061989836,0.30272186,0.53447044,-0.04556633,0.2685073,0.5523156,-0.031595692,0.17554872,0.58866394,-0.030701252,0.2086547,0.54122376,-0.053225085,0.2638844,0.6004941,-0.034682985,0.24095073,0.6156767,-0.017802598,0
0.35007662,0.84867716,-7.601803e-07,0.4141047,0.6461297,-0.020013353,0.42720005,0.43052512,-0.014746885,0.41553962,0.29331428,-0.0046405545,0.41677934,0.18161559,0.020315671,0.31913665,0.3177154,-0.0092825,0.34995738,0.23365632,-0.04014766,0.37761965,0.38442612,-0.049105223,0.34570736,0.4038017,-0.05672551,0.24446568,0.39622688,-0.013570683,0.2988112,0.31165344,-0.056025334,0.34475434,0.46473303,-0.07265067,0.3090624,0.468554,-0.081528574,0.2052511,0.49489623,-0.02031898,0.24333867,0.41599864,-0.05961725,0.30225623,0.53391373,-0.04377326,0.2672346,0.551355,-0.030401204,0.17568496,0.58640397,-0.02851199,0.20959233,0.5429737,-0.05133707,0.2644723,0.6018879,-0.03367473,0.24034777,0.6162684,-0.017491939,0
0.35133308,0.8464714,-7.48647e-07,0.41397446,0.6492822,-0.02190904,0.4274088,0.43242478,-0.0177706,0.41571194,0.29511964,-0.0084893415,0.41661227,0.18301442,0.015576422,0.31949255,0.31936556,-0.0114595825,0.3498573,0.23395818,-0.042690456,0.37783512,0.3845984,-0.0516235,0.34563982,0.40281335,-0.059100565,0.24534497,0.39702308,-0.01481517,0.29847845,0.3122397,-0.056742772,0.3445453,0.46477705,-0.0723809,0.3088443,0.46692055,-0.08066819,0.20589805,0.49509963,-0.020905782,0.2432364,0.41665274,-0.06001901,0.30203754,0.5341204,-0.043983895,0.26759097,0.5491843,-0.030528141,0.17562169,0.5857883,-0.028581666,0.20897846,0.5422586,-0.051244486,0.2635194,0.6010836,-0.0336929,0.24008165,0.61478907,-0.01767335,0
0.3517466,0.84419453,-7.5934594e-07,0.41466242,0.648717,-0.020385407,0.42786977,0.43099165,-0.01582705,0.41506666,0.29364392,-0.006602278,0.41582498,0.1826947,0.017132003,0.3216802,0.31916505,-0.010951207,0.34930342,0.2333642,-0.042010035,0.3780279,0.3849648,-0.050197903,0.34700027,0.40411085,-0.057282176,0.24673435,0.39739054,-0.015205744,0.29729435,0.3104264,-0.057806283,0.34407732,0.4645523,-0.07306226,0.30905125,0.46792498,-0.08081853,0.2068854,0.49547324,-0.022024564,0.24257447,0.41626632,-0.061561715,0.3020384,0.53466177,-0.044674046,0.26845428,0.55035806,-0.030513778,0.17628881,0.58621967,-0.030280104,0.2087447,0.5429827,-0.053367425,0.26403862,0.60232335,-0.035582695,0.24144268,0.61519617,-0.019348115,0
0.34999248,0.8457141,-7.490928e-07,0.41374272,0.6495106,-0.022582572,0.42809463,0.43157873,-0.018578244,0.41611326,0.29377642,-0.009155012,0.416662,0.18143779,0.015278719,0.3208503,0.3188547,-0.012460052,0.34857213,0.23204729,-0.043771613,0.37748778,0.38403356,-0.05216657,0.3459043,0.40258956,-0.059312336,0.24579963,0.3968576,-0.015505194,0.29697728,0.30990827,-0.05815059,0.34399694,0.46427488,-0.07386121,0.308655,0.46680218,-0.08197701,0.20603667,0.49467877,-0.021269161,0.24301578,0.41653824,-0.060144488,0.30231652,0.5343024,-0.043446615,0.2680898,0.5489146,-0.029623266,0.17580648,0.5845933,-0.02875034,0.20899707,0.5426135,-0.05072844,0.26440826,0.60083854,-0.03266307,0.24128518,0.6134205,-0.016392944,0
0.3501822,0.8463688,-7.455958e-07,0.4138689,0.65083694,-0.021484507,0.4278718,0.43114358,-0.016983109,0.4153334,0.2931826,-0.0071847225,0.41691795,0.1806984,0.017494082,0.32084802,0.31790283,-0.013382834,0.3492826,0.23154598,-0.044219926,0.37827423,0.3839848,-0.051913667,0.34700808,0.4015259,-0.05864607,0.24535748,0.39710915,-0.01667204,0.29704946,0.3096197,-0.059492957,0.34415185,0.46332392,-0.07516659,0.30970988,0.46594894,-0.08324193,0.20546511,0.49483937,-0.022303073,0.24254057,0.41585326,-0.061141342,0.30244645,0.5341545,-0.044359114,0.26924786,0.54967636,-0.03051106,0.17430505,0.5840372,-0.029469894,0.20832704,0.54170173,-0.051447593,0.2644685,0.60074186,-0.03338202,0.24242231,0.6134152,-0.017101899,0
0.35036144,0.8496703,-7.612809e-07,0.4152099,0.64588505,-0.017455945,0.42721224,0.42842472,-0.011158304,0.41541576,0.29107797,-0.0006374578,0.4174924,0.17983231,0.024710767,0.3216926,0.31875432,-0.008717817,0.34936154,0.2316308,-0.03850609,0.37851554,0.38389206,-0.04589368,0.34741563,0.40236437,-0.052796695,0.24512348,0.3979919,-0.014098785,0.29777956,0.30703938,-0.05674745,0.34423295,0.46110293,-0.07341783,0.30915067,0.46667,-0.08245608,0.20583954,0.49634752,-0.021482952,0.24430522,0.4136017,-0.05964613,0.30319917,0.53161657,-0.04327582,0.26731622,0.5514408,-0.030076612,0.17645584,0.5863048,-0.03018892,0.21188593,0.54106766,-0.05225371,0.26595694,0.5999536,-0.034655336,0.23982093,0.61533666,-0.018899651,0
0.34780508,0.84820604,-7.7480274e-07,0.41426516,0.6450556,-0.019225055,0.42777494,0.4278826,-0.013277799,0.41470093,0.29142648,-0.0023734225,0.41707322,0.17997244,0.023724755,0.3211633,0.3156242,-0.0106072575,0.35045692,0.23062754,-0.04008679,0.37918568,0.38272274,-0.04668213,0.3473452,0.40173134,-0.053037073,0.24431494,0.39142382,-0.015369088,0.29909226,0.306769,-0.056685288,0.34522495,0.46160161,-0.07194272,0.30976558,0.46548867,-0.08024154,0.2044194,0.48898417,-0.022366168,0.24573106,0.41304994,-0.059960995,0.30431634,0.5319511,-0.043002713,0.26834428,0.54965836,-0.029610217,0.17487323,0.58033925,-0.03089278,0.21185946,0.54052377,-0.053154964,0.2671304,0.5989612,-0.03559786,0.24209782,0.61262804,-0.019832911,0
0.34675366,0.848516,-7.640789e-07,0.41404778,0.6393732,-0.019991396,0.42835662,0.4247757,-0.014822741,0.4160854,0.28821033,-0.0045597274,0.41691804,0.17605892,0.021284217,0.31812638,0.3078555,-0.012385774,0.35144126,0.23089215,-0.041935608,0.38065565,0.3830724,-0.048022315,0.34961873,0.4033611,-0.05407198,0.24065708,0.3776586,-0.017283507,0.30226132,0.30932397,-0.05826753,0.3475461,0.46386856,-0.07339037,0.31150833,0.46483466,-0.081848234,0.20093316,0.47577506,-0.024425244,0.24879134,0.41610682,-0.06146284,0.30538145,0.53403693,-0.045213938,0.2678161,0.54912513,-0.03273319,0.17282207,0.5693233,-0.03345921,0.21687457,0.54857594,-0.05614915,0.27089283,0.6041333,-0.04059743,0.24392906,0.6122413,-0.02625568,0
0.34792095,0.84205174,-7.1657996e-07,0.41401413,0.6389404,-0.022322126,0.42642337,0.42325866,-0.02184029,0.41368976,0.28638244,-0.017071584,0.41393146,0.17326713,0.0022218039,0.31499356,0.30289632,-0.017950231,0.35268724,0.23147473,-0.04841287,0.38250297,0.3821593,-0.053443063,0.3513474,0.4041807,-0.05836876,0.23721865,0.36855,-0.023290208,0.3041284,0.31380674,-0.06569355,0.3496402,0.46663195,-0.0788113,0.3134297,0.46659267,-0.08484286,0.1974356,0.46756548,-0.030969309,0.25195292,0.422046,-0.070101045,0.30838287,0.5372038,-0.05393579,0.27119413,0.55030465,-0.040489618,0.16959472,0.56351936,-0.04066205,0.22158873,0.54989684,-0.06568085,0.27507457,0.6070542,-0.051312085,0.24828595,0.61637014,-0.03689299,0
0.34949842,0.84031665,-7.0328883e-07,0.41550434,0.6384307,-0.02148865,0.42784333,0.42311662,-0.023667859,0.41634762,0.28871804,-0.02288803,0.41503066,0.17698836,-0.008790101,0.31422567,0.3006074,-0.01800397,0.35551107,0.23103842,-0.049705245,0.38682148,0.38210383,-0.055483002,0.35741886,0.40965402,-0.06047373,0.23628508,0.36185038,-0.025009261,0.3072624,0.31310716,-0.067584045,0.35258606,0.46632594,-0.0789817,0.3175752,0.47173178,-0.08293394,0.1959616,0.46020693,-0.034571994,0.25684926,0.42548555,-0.07377039,0.3116421,0.5419606,-0.05672162,0.2751775,0.55844927,-0.04197802,0.16906124,0.55877566,-0.046244606,0.22707438,0.5496622,-0.071559,0.27965128,0.6099569,-0.056772534,0.25327387,0.6230227,-0.041385874,0
0.347125,0.8400607,-6.786451e-07,0.41550362,0.63291234,-0.020659292,0.4262848,0.41878387,-0.02293954,0.4128363,0.2858959,-0.022872956,0.40948346,0.17551279,-0.010565151,0.3109592,0.30132782,-0.017651498,0.3582847,0.23130652,-0.049647212,0.38910502,0.37959418,-0.056203265,0.36205333,0.41446632,-0.06150797,0.23374262,0.35837936,-0.025395036,0.31098396,0.31241405,-0.070178874,0.35461652,0.46519643,-0.08348265,0.32049343,0.47907928,-0.08778142,0.19400194,0.45581076,-0.035386067,0.262179,0.4282453,-0.07637165,0.314599,0.5444003,-0.061399084,0.27844617,0.56457645,-0.047122017,0.1680133,0.5569175,-0.047263633,0.22984922,0.5523649,-0.07380679,0.28176537,0.6113844,-0.060132157,0.25632054,0.6237451,-0.045041416,0
0.3430829,0.83880234,-6.842821e-07,0.41629434,0.6295778,-0.020942941,0.42544776,0.4120375,-0.020842412,0.41092822,0.27786535,-0.01769963,0.40712982,0.16858384,-0.002543774,0.3099073,0.29885504,-0.018487582,0.36115575,0.22962317,-0.049495433,0.3912209,0.37454823,-0.057085786,0.3646055,0.41399822,-0.06352148,0.23308831,0.3537863,-0.025231844,0.31440967,0.3152524,-0.06855556,0.35746652,0.46423718,-0.08311293,0.32405213,0.48085862,-0.089097634,0.19386874,0.45115402,-0.03412439,0.26647508,0.43021846,-0.07294836,0.31834143,0.5436093,-0.05969624,0.2830676,0.56498116,-0.047461003,0.16936292,0.553427,-0.04515224,0.23328707,0.55774266,-0.07070226,0.28442115,0.6133257,-0.058777012,0.25902426,0.62312245,-0.045522653,0
0.3428489,0.8277002,-6.373743e-07,0.41583923,0.6283778,-0.021385077,0.42316425,0.4103415,-0.024234213,0.406331,0.27516901,-0.025087552,0.40113857,0.16571301,-0.015506034,0.30213556,0.2999866,-0.022310108,0.36254787,0.22855464,-0.054189537,0.39407274,0.36930636,-0.061220516,0.37052858,0.41697657,-0.06648548,0.22969335,0.3514849,-0.02939229,0.31834105,0.31977862,-0.07520589,0.36110777,0.46860644,-0.088959344,0.32891145,0.49181792,-0.09326322,0.19239886,0.44781113,-0.038369782,0.27260843,0.43357033,-0.08077382,0.32214397,0.5496944,-0.06789929,0.28897792,0.5749399,-0.054343183,0.16893756,0.5524021,-0.049111303,0.23776636,0.5584248,-0.07764261,0.28738183,0.6174053,-0.066316485,0.26380008,0.62920666,-0.05245763,0
0.35244712,0.8050449,-5.894169e-07,0.4182275,0.6334977,-0.03068595,0.42445463,0.42091233,-0.041303992,0.40601057,0.2831573,-0.050030973,0.3951953,0.17412755,-0.050401032,0.29796967,0.30577123,-0.028988887,0.36310315,0.22574529,-0.06686045,0.39870304,0.36170766,-0.07721202,0.3809029,0.42173338,-0.08180961,0.23407763,0.3547241,-0.03351207,0.32406697,0.32657093,-0.07648358,0.36856675,0.4763324,-0.08306442,0.3395329,0.50548744,-0.080450244,0.19581604,0.44765887,-0.042641204,0.2809357,0.44094715,-0.08762276,0.32772166,0.56241554,-0.07493499,0.30029935,0.5830902,-0.05894947,0.17000416,0.555844,-0.054003187,0.23967105,0.5585025,-0.08344174,0.2877884,0.6228368,-0.07117643,0.27553976,0.6358814,-0.055120822,0
0.36349633,0.7840401,-5.268917e-07,0.4224875,0.62430614,-0.033787545,0.42267126,0.41991085,-0.04714529,0.40631402,0.2807327,-0.05854952,0.38923338,0.1699245,-0.06297902,0.2862789,0.305891,-0.030831479,0.360845,0.22382647,-0.07391284,0.4018145,0.34888664,-0.09147698,0.39062747,0.41880852,-0.099355586,0.22752044,0.35659528,-0.034220874,0.32903922,0.32864913,-0.07629993,0.37600648,0.46920156,-0.08310542,0.35188228,0.5093792,-0.08087316,0.19285673,0.4487955,-0.0434711,0.2901046,0.44253626,-0.089442864,0.33639535,0.55939466,-0.07951392,0.31391278,0.5870585,-0.06464141,0.17064245,0.55755764,-0.055341236,0.24715245,0.55959195,-0.085940234,0.29655108,0.6219591,-0.0754796,0.29302087,0.6388566,-0.060085665,0
0.3618877,0.7820654,-5.5186837e-07,0.4194408,0.62017345,-0.033047818,0.4196093,0.41919214,-0.048348393,0.40313405,0.2790122,-0.061919387,0.38217282,0.16794237,-0.068381146,0.27570796,0.30799004,-0.02967299,0.36218253,0.22922936,-0.07651016,0.40385094,0.3510965,-0.099419035,0.39337224,0.41850153,-0.11135039,0.2192998,0.36244553,-0.03390223,0.33596206,0.3320348,-0.077587575,0.38163275,0.46867204,-0.08516007,0.35878307,0.5122305,-0.08420257,0.1889773,0.45493355,-0.044494215,0.301699,0.4448319,-0.08973527,0.34503216,0.5573047,-0.0794243,0.32255793,0.5890143,-0.06510898,0.17242959,0.56239307,-0.058288813,0.26291502,0.5672717,-0.08727384,0.3080006,0.6238812,-0.078444764,0.30130982,0.63800585,-0.06502215,0
0.35823274,0.7803264,-5.9201705e-07,0.41932917,0.6148666,-0.03484484,0.4198219,0.41654527,-0.052047234,0.40051204,0.2762508,-0.066849455,0.3754398,0.16488618,-0.07382985,0.2724206,0.30603254,-0.03648084,0.3692196,0.22736049,-0.08634486,0.40958625,0.35283184,-0.11000767,0.40037528,0.42171004,-0.12217277,0.2175912,0.36299214,-0.04010313,0.34632936,0.33321875,-0.08697055,0.38958138,0.4682682,-0.09327692,0.36988693,0.5135551,-0.09128917,0.18970147,0.455447,-0.050445437,0.3151394,0.45224524,-0.096308626,0.35530686,0.5571839,-0.08622957,0.33447903,0.5857408,-0.072574675,0.17674136,0.56250286,-0.06447337,0.27783215,0.57853556,-0.09386336,0.32031083,0.6322627,-0.08802902,0.31318775,0.6420841,-0.07728306,0
0.354667,0.7804916,-6.1416915e-07,0.4159607,0.6130296,-0.033931386,0.41647908,0.41786748,-0.05102998,0.39780205,0.2746656,-0.06561904,0.3725388,0.1593526,-0.07228482,0.2710154,0.30553326,-0.039381802,0.37486327,0.2362954,-0.09286684,0.41250527,0.36273456,-0.11850448,0.40030527,0.42808616,-0.13195686,0.21721871,0.3636766,-0.043512654,0.35832295,0.33923793,-0.09477791,0.3977192,0.47484648,-0.101748325,0.37623352,0.5194537,-0.100156546,0.19125515,0.45748016,-0.054300103,0.3306646,0.46311098,-0.103545845,0.36477822,0.5675892,-0.09486403,0.339511,0.593503,-0.08197841,0.18082964,0.5663988,-0.068636246,0.29557395,0.5925006,-0.10072529,0.3324748,0.6453871,-0.09833431,0.31773162,0.6525421,-0.09013898,0
0.3564489,0.78150356,-6.1921946e-07,0.40992707,0.6036823,-0.024876447,0.40986836,0.41514364,-0.039661057,0.3955015,0.27116713,-0.05336837,0.37100235,0.15677711,-0.059233468,0.2657296,0.300353,-0.033319138,0.3809702,0.2431766,-0.084495254,0.41542774,0.36589584,-0.10920411,0.3984156,0.42144194,-0.12304691,0.21524185,0.36236465,-0.04159178,0.37189817,0.34520867,-0.09369828,0.40489778,0.47887638,-0.10236318,0.3805199,0.52477294,-0.10279294,0.19217655,0.45874178,-0.05520773,0.34528518,0.46890977,-0.10407065,0.37449127,0.5731701,-0.09693695,0.34810576,0.5997168,-0.085635625,0.1866989,0.57113606,-0.0716399,0.31082886,0.60009164,-0.1030848,0.3435154,0.65197986,-0.10212627,0.32481095,0.6599445,-0.095499635,0
0.34759045,0.792493,-6.7295474e-07,0.4053918,0.601069,-0.020918066,0.41173103,0.40875444,-0.034137353,0.39888027,0.26531792,-0.047370225,0.36988044,0.15629005,-0.053834114,0.26438007,0.29216516,-0.031654425,0.3848755,0.24466127,-0.08073093,0.41962162,0.36014223,-0.10484334,0.4009925,0.41153547,-0.11812894,0.21888642,0.3616231,-0.041230634,0.38721448,0.3558558,-0.08879079,0.41526878,0.4810235,-0.09713532,0.38698798,0.52572644,-0.09887825,0.19857857,0.4601228,-0.055643,0.3622486,0.47611502,-0.10126835,0.3865162,0.57619745,-0.09672966,0.35972786,0.6020554,-0.08837397,0.19486392,0.5739665,-0.072611675,0.32431728,0.5992577,-0.102709554,0.35627046,0.6510642,-0.10315671,0.3424369,0.6598452,-0.0978528,0
0.33713973,0.8081502,-6.755639e-07,0.397726,0.59698987,-0.013803271,0.40267372,0.40174747,-0.023920348,0.39059395,0.2605481,-0.034434915,0.36614272,0.15549308,-0.03772727,0.2640597,0.28366137,-0.030363966,0.3956191,0.24470231,-0.07387804,0.4232955,0.36153102,-0.09217147,0.39837748,0.40633643,-0.10330144,0.22487946,0.35901353,-0.042601638,0.39762843,0.35973635,-0.08757387,0.41895962,0.47950748,-0.09471568,0.38580066,0.5125605,-0.097960174,0.21058133,0.46301526,-0.05804196,0.3793059,0.48103246,-0.10098213,0.3987212,0.5790846,-0.09522948,0.36700678,0.60228544,-0.088348754,0.21305385,0.5777658,-0.07523812,0.3451576,0.60194576,-0.105007716,0.37218028,0.65432507,-0.10609761,0.3514755,0.6617294,-0.10282162,0
0.3317468,0.81439316,-6.47391e-07,0.3917585,0.597239,-0.009025009,0.396455,0.40388864,-0.019868096,0.38762712,0.26550418,-0.032742325,0.37546086,0.14737922,-0.03849065,0.27007446,0.28119975,-0.029244475,0.40830567,0.24908903,-0.072404005,0.4277538,0.3611699,-0.08968344,0.39716566,0.39703834,-0.100752145,0.23279417,0.3607718,-0.045898233,0.41022027,0.36452103,-0.091395795,0.42133093,0.48106265,-0.09882474,0.38344157,0.5031144,-0.10349583,0.2209773,0.46936727,-0.06510325,0.3936212,0.48721552,-0.10669647,0.4026994,0.5833136,-0.09968143,0.36504534,0.59839845,-0.09358308,0.22613704,0.5860841,-0.085844055,0.36046103,0.6035726,-0.11377955,0.37703377,0.6549339,-0.113758706,0.3471956,0.6591726,-0.111343905,0
0.32909366,0.8170526,-6.3582064e-07,0.3919918,0.6040446,-0.0064967265,0.39900407,0.40798494,-0.016290996,0.38994625,0.26644975,-0.028790126,0.3731071,0.14805582,-0.034920253,0.2784717,0.2781092,-0.02729352,0.421899,0.26139045,-0.06962965,0.4337315,0.36586386,-0.08860601,0.3968556,0.39458722,-0.10160977,0.24310167,0.35945633,-0.045332886,0.42317247,0.37731734,-0.08968524,0.42173022,0.48114035,-0.099079415,0.37946615,0.49835756,-0.106477946,0.23264614,0.4711937,-0.065571874,0.40640765,0.49893838,-0.10478552,0.40363795,0.5864488,-0.09942458,0.36324933,0.5952213,-0.09587043,0.2388303,0.591808,-0.087376006,0.37577847,0.6130551,-0.11535562,0.3801015,0.6630846,-0.11792369,0.34353507,0.6650588,-0.1181693,0
0.32715413,0.8154148,-5.9470057e-07,0.38597223,0.60665715,-0.0060584093,0.39444917,0.40953052,-0.016275622,0.39059338,0.26806653,-0.02897454,0.37634185,0.1433127,-0.03486955,0.2831295,0.28192192,-0.029189497,0.43602365,0.26413366,-0.07101258,0.43985134,0.366736,-0.0892782,0.39755806,0.39460003,-0.10191854,0.25092405,0.36339647,-0.046774276,0.4363655,0.37865987,-0.09137343,0.42443973,0.47568655,-0.1004961,0.37983868,0.4924843,-0.10849496,0.24233899,0.47494835,-0.066150576,0.41791406,0.49758115,-0.10322363,0.40748936,0.5797163,-0.09611579,0.36702722,0.5869277,-0.092403926,0.24967599,0.59394157,-0.08720649,0.38636434,0.6133375,-0.11389634,0.3839019,0.6605471,-0.1163681,0.34311563,0.65942776,-0.1172268,0
0.31856948,0.8151441,-5.1517236e-07,0.3767323,0.60464865,-0.007043596,0.39159554,0.40587503,-0.017958082,0.39285707,0.2657584,-0.031069972,0.3865446,0.14049438,-0.037715748,0.28403,0.28502634,-0.0321838,0.44236913,0.26876706,-0.07160147,0.44348356,0.36194685,-0.0879104,0.4009906,0.38732892,-0.099355474,0.25800508,0.3730084,-0.04911344,0.44488472,0.3822425,-0.08937785,0.4285924,0.46936357,-0.0953483,0.38602078,0.4852349,-0.10215146,0.2536075,0.48918182,-0.06789231,0.42948616,0.50488746,-0.102142565,0.41174477,0.57829154,-0.09468349,0.37235007,0.5840446,-0.0912119,0.26411626,0.61054945,-0.08840132,0.40197882,0.6180351,-0.11314788,0.39052835,0.6596743,-0.11559656,0.34809342,0.66144574,-0.11696714,0
0.3129928,0.8092788,-4.7558663e-07,0.37143558,0.604355,-0.010925103,0.39204025,0.39958268,-0.02237132,0.39683807,0.25448734,-0.03504158,0.38383847,0.13118702,-0.041285083,0.28462106,0.28778604,-0.038114298,0.4502852,0.27997398,-0.07957691,0.4457593,0.36652857,-0.09680836,0.39967138,0.3817426,-0.10845883,0.26250193,0.38225257,-0.05357415,0.4529354,0.3962537,-0.09497532,0.4294588,0.4770713,-0.09989325,0.3861074,0.48824075,-0.105963804,0.26092723,0.50344884,-0.071314886,0.4392383,0.51948285,-0.10727589,0.41407555,0.5894932,-0.0989679,0.3744001,0.5920704,-0.09424881,0.27419564,0.6272511,-0.09108674,0.4150416,0.62251496,-0.11715805,0.3975652,0.66214216,-0.11930475,0.3535539,0.66696614,-0.12017504,0
0.31213868,0.79334724,-4.1839272e-07,0.3724783,0.5964626,-0.013051646,0.3946871,0.39678884,-0.026795607,0.40031278,0.24995959,-0.040902037,0.38692707,0.12509784,-0.048402343,0.28767243,0.2780126,-0.047596756,0.4491966,0.27207392,-0.08959459,0.4502783,0.3571604,-0.1039708,0.40780032,0.37502277,-0.11280387,0.26610872,0.3737567,-0.062363178,0.45629242,0.39093965,-0.103474855,0.438345,0.4718133,-0.10539888,0.39663672,0.48340428,-0.109067015,0.26588476,0.49730855,-0.07902477,0.44640693,0.5128843,-0.116597466,0.42394462,0.5845431,-0.10659138,0.38480017,0.5898903,-0.10023896,0.2804753,0.6253741,-0.097480804,0.42303398,0.6220487,-0.12586501,0.40814427,0.6623644,-0.12717777,0.36666346,0.6685982,-0.12681934,0
0.30919906,0.784776,-4.3515746e-07,0.36539978,0.5917009,-0.012794723,0.39121398,0.39385974,-0.027718596,0.40054917,0.24793132,-0.043338317,0.39000115,0.12123662,-0.05269224,0.29175356,0.27742356,-0.051808532,0.4493667,0.26882464,-0.094220884,0.45263547,0.35678917,-0.10794687,0.41586068,0.3803211,-0.116165906,0.2736073,0.3737335,-0.0673812,0.4605585,0.38995147,-0.10762872,0.44196463,0.47241536,-0.10888151,0.40205175,0.48681337,-0.11245113,0.27600673,0.4970494,-0.08475943,0.45436954,0.51393974,-0.12126988,0.4284652,0.58595717,-0.11195272,0.3893272,0.590771,-0.106517375,0.2927699,0.6247265,-0.103842854,0.4335672,0.624516,-0.1295364,0.41511798,0.66251504,-0.13049878,0.37413305,0.6666983,-0.1307484,0
0.3084091,0.7684585,-3.3533072e-07,0.36259928,0.58389556,-0.012925632,0.39066768,0.3923826,-0.029567918,0.40286487,0.2537977,-0.04685105,0.3954658,0.1234037,-0.058407243,0.29808617,0.27219707,-0.056012247,0.44795007,0.25974298,-0.09595545,0.4590077,0.34110892,-0.10717688,0.43036884,0.36878544,-0.11355158,0.28154594,0.3734854,-0.07180065,0.46071672,0.39033675,-0.10800126,0.45269996,0.46486744,-0.10806906,0.41938502,0.47852966,-0.11162788,0.28511637,0.4989307,-0.08883111,0.45929584,0.5156033,-0.12386897,0.43942818,0.583948,-0.114027016,0.40253317,0.59050846,-0.108520724,0.30246693,0.6265017,-0.10721603,0.44362903,0.6273805,-0.13257942,0.42961842,0.6636305,-0.13187385,0.39143363,0.66860974,-0.130885,0
0.30282035,0.7492682,-2.3682442e-07,0.35098425,0.5797457,-0.016068537,0.38359973,0.39398807,-0.038376413,0.40111524,0.25634614,-0.060365394,0.3947689,0.1207242,-0.07679914,0.29935044,0.27940357,-0.07367567,0.4430776,0.25439322,-0.11753438,0.46573904,0.3240919,-0.12826513,0.4478277,0.35624358,-0.13237616,0.2869185,0.38108182,-0.08900772,0.46740657,0.38903698,-0.12601343,0.46214485,0.4615009,-0.12110456,0.43003306,0.4752013,-0.120788485,0.2944376,0.5051064,-0.10535795,0.46899736,0.51366055,-0.14008093,0.4465871,0.5805646,-0.12549041,0.40959653,0.59038246,-0.1169455,0.31497774,0.6306622,-0.12333588,0.45567402,0.62505305,-0.14800778,0.43623105,0.6594655,-0.1441251,0.39614773,0.66854334,-0.14090322,0
